GO,AUC,AVG_NODE_DEGREE,DEGREE_NULL_AUC,P_Value,n_genes,namespace,term_name,is_obsolete
GO:0045944,0.6859894619214256,6983.223916287883,0.5027138259031138,2.555846810504505e-10,93,biological_process,positive regulation of transcription by RNA polymerase II,False
GO:0006310,0.6851389190624472,7022.651469455889,0.5228671683157887,0.015516217995025993,11,biological_process,DNA recombination,False
GO:0016973,0.6849486346262643,7213.037977285012,0.5822587655751956,0.00649146939201197,16,biological_process,poly(A)+ mRNA export from nucleus,False
GO:0005802,0.6848383782657154,7173.631043576957,0.5903786517565028,2.5357545855828987e-11,106,cellular_component,trans-Golgi network,False
GO:0090110,0.6844568384116406,7368.19131762878,0.6701123735022041,0.005700474253258301,14,biological_process,COPII-coated vesicle cargo loading,False
GO:0005762,0.6842156669555322,6906.118301303046,0.4736220315866551,0.00017693711900919616,31,cellular_component,mitochondrial large ribosomal subunit,False
GO:0006096,0.6839560024446296,6604.020897481725,0.3777780656501892,5.0053214285041615e-08,73,biological_process,glycolytic process,False
GO:0030150,0.6837286889483497,6812.851876449804,0.4415966808311306,0.0012366297601477615,26,biological_process,protein import into mitochondrial matrix,False
GO:0048026,0.6835313435719116,7555.328199041886,0.7589512097942626,0.0052767349491901015,16,biological_process,"positive regulation of mRNA splicing, via spliceosome",False
GO:0006893,0.6829874441627429,7199.234841761712,0.5710249909453097,0.006511222839243716,15,biological_process,Golgi to plasma membrane transport,False
GO:0006260,0.6816034724881911,7041.631332806661,0.5421842048059066,0.023197280239966825,19,biological_process,DNA replication,False
GO:0006002,0.6811283036188819,6552.263471625814,0.38877834732306393,0.0016004062646988255,22,biological_process,fructose 6-phosphate metabolic process,False
GO:0016459,0.6809113032672295,6956.637936951812,0.5082972091337441,0.0011590132158681634,25,cellular_component,myosin complex,False
GO:0030688,0.6804795016659423,7516.8449788317,0.7424515221125391,0.009001757303064802,14,cellular_component,"preribosome, small subunit precursor",False
GO:0031982,0.6803273385542683,7081.960669799581,0.56093417488876,0.00010558876907138789,36,cellular_component,vesicle,False
GO:0031507,0.6796842894094327,6326.691998541261,0.3182387082737759,0.00021248584266668268,31,biological_process,heterochromatin formation,False
GO:0032786,0.6787792101197373,7638.110171712629,0.7602899285438394,0.01597793462215619,12,biological_process,"positive regulation of DNA-templated transcription, elongation",False
GO:0005618,0.6786237483499148,7470.914588209121,0.7015946464792814,0.012155496840783967,16,cellular_component,cell wall,False
GO:0000160,0.6779120701778654,7374.61616491128,0.665039941902687,7.921069795825653e-06,50,biological_process,phosphorelay signal transduction system,False
GO:0006612,0.6776303600054779,7131.46176622418,0.5624269959802476,0.0006962815639804941,27,biological_process,protein targeting to membrane,False
GO:0006506,0.6768351654146739,7330.338583518152,0.649679076059099,0.0007888055744774087,29,biological_process,GPI anchor biosynthetic process,False
GO:0018401,0.676717775754566,7213.753171322023,0.6085602549246814,0.017173086862063,12,biological_process,peptidyl-proline hydroxylation to 4-hydroxy-L-proline,False
GO:0006048,0.6759379953492489,6949.5927440566675,0.48532906734079884,0.020593780188563483,11,biological_process,UDP-N-acetylglucosamine biosynthetic process,False
GO:0008104,0.6757075919274311,6752.233862963872,0.39838074281421254,0.005962697883962767,19,biological_process,intracellular protein localization,False
GO:0016310,0.6745317945825559,7102.984628589646,0.5734662799129805,0.0005441876528264651,30,biological_process,phosphorylation,False
GO:0071586,0.6744430071920112,6430.640845346578,0.33992997706145117,0.00017056895634623702,15,biological_process,CAAX-box protein processing,False
GO:0006302,0.6744152364400029,7272.825121269519,0.637726383978828,0.020164655243608286,11,biological_process,double-strand break repair,False
GO:0015629,0.6719818136091721,7020.100251018608,0.5312481857764877,0.00048785981992929985,40,cellular_component,actin cytoskeleton,False
GO:0000151,0.671779790363027,7133.870826726133,0.5626346536294332,0.0007857765138279454,28,cellular_component,ubiquitin ligase complex,False
GO:0000462,0.6714062840142224,7154.233207623286,0.5759769582423961,0.00011074927370719564,39,biological_process,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",False
GO:0000139,0.6712070116877339,7172.539757195697,0.5851857139882626,2.5008913565330076e-09,98,cellular_component,Golgi membrane,False
GO:0009706,0.6706511274401316,6704.377337407141,0.40212013512949174,0.0005458872604574374,33,cellular_component,chloroplast inner membrane,False
GO:0072583,0.6704674757438029,7105.949251225938,0.563173139686684,0.000382261101465512,32,biological_process,clathrin-dependent endocytosis,False
GO:0007165,0.6702377758130863,6943.701127198203,0.4993495403074824,6.796156757466475e-22,265,biological_process,signal transduction,False
GO:0032436,0.6694490737386181,7155.863775521293,0.5849995614352888,0.005085419958414363,19,biological_process,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,False
GO:0030001,0.6690968198789751,7457.080780283451,0.7136563344920819,0.020065278876019298,12,biological_process,metal ion transport,False
GO:0009742,0.6683332297986594,7366.819503346114,0.6657947792170144,0.002406944392568832,22,biological_process,brassinosteroid mediated signaling pathway,False
GO:0006914,0.6674411621574049,7007.562139249969,0.5035877364644488,0.003734246014236837,23,biological_process,autophagy,False
GO:0005885,0.6660297573065534,7231.822308147598,0.6111855446118193,0.02815421057947029,12,cellular_component,Arp2/3 protein complex,False
GO:0007017,0.6659784305845614,6808.734473717026,0.4584148609802643,0.005459020815758382,21,biological_process,microtubule-based process,False
GO:0030686,0.6658725068409034,7159.867297395019,0.577903015366773,0.000889619598160097,24,cellular_component,90S preribosome,False
GO:0017157,0.6649271423282723,7217.504579908863,0.6026830984458103,0.020862645105698862,14,biological_process,regulation of exocytosis,False
GO:0030488,0.6642631284944831,7180.835809862499,0.590815268599664,0.0021961785911204716,23,biological_process,tRNA methylation,False
GO:0010020,0.6641439642146523,6835.999283562608,0.4629240274857617,0.0015558179077119858,27,biological_process,chloroplast fission,False
GO:0006098,0.6640514487203374,6623.657140560731,0.41401809721618443,0.005986161110141887,18,biological_process,pentose-phosphate shunt,False
GO:0006413,0.6632773387516427,6629.091937708511,0.3881210258327362,1.3124605528962917e-05,63,biological_process,translational initiation,False
GO:0016192,0.6630111372241444,6986.23016410667,0.5148354047897266,6.139680961109015e-13,155,biological_process,vesicle-mediated transport,False
GO:0003333,0.6626476795632827,7012.252423965362,0.5189473193569771,0.0017321366895132024,28,biological_process,amino acid transmembrane transport,False
GO:0072318,0.6612583900719494,7204.478303708585,0.6028227892634673,0.004840455329284763,14,biological_process,clathrin coat disassembly,False
GO:0035556,0.6603297662694967,7159.92612060629,0.5816930739424908,4.3718534033514e-11,138,biological_process,intracellular signal transduction,False
GO:0070971,0.6599668238009305,7162.470404601807,0.5806186816373882,0.0031366848143204763,28,cellular_component,endoplasmic reticulum exit site,False
GO:0006897,0.6565322489483161,7232.675053089967,0.6085683071416518,1.2985628911079107e-05,59,biological_process,endocytosis,False
GO:0000184,0.6563912337575187,7471.195875345782,0.7151168153487331,0.00455768872181165,22,biological_process,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",False
GO:0051301,0.6556103475873108,6937.107555806131,0.5048129165459287,0.011953731259598883,16,biological_process,cell division,False
GO:0006811,0.6553408898867724,7227.447223838429,0.6010050643207738,0.023267751146702022,13,biological_process,monoatomic ion transport,False
GO:0005669,0.6550827594539084,7104.922683751176,0.5552504530627039,0.0032122581198787492,25,cellular_component,transcription factor TFIID complex,False
GO:0006000,0.6538572980804056,6514.544464483865,0.3626367258239768,0.020693716683822173,15,biological_process,fructose metabolic process,False
GO:0005643,0.6537436858212119,7213.696649716879,0.6012746146130292,0.00021430931497026565,44,cellular_component,nuclear pore,False
GO:0006979,0.6534758059130611,6547.50805453439,0.38114540753193776,0.0012309411096038014,34,biological_process,response to oxidative stress,False
GO:0048015,0.6531994335007081,7043.396326546784,0.546881035148706,0.01029162891835088,12,biological_process,phosphatidylinositol-mediated signaling,False
GO:0031464,0.6509994930107916,7164.038424438869,0.6053562574168064,0.032451764996100446,13,cellular_component,Cul4A-RING E3 ubiquitin ligase complex,False
GO:0016579,0.6500409283095568,7084.976590215437,0.5458710566147379,3.2598360063041554e-07,91,biological_process,protein deubiquitination,False
GO:0000045,0.6491447735735419,7135.301830216153,0.5614796767394031,0.0010482381425196386,34,biological_process,autophagosome assembly,False
GO:0006400,0.6490762199047252,7037.837236071114,0.5455895133256083,0.03647614319175682,12,biological_process,tRNA modification,False
GO:0005759,0.6472562468742696,6536.91779765255,0.374878251754272,0.0004279323237490692,43,cellular_component,mitochondrial matrix,False
GO:0006744,0.6463255417109374,7159.681491664138,0.5618434873949579,0.022730145294226272,16,biological_process,ubiquinone biosynthetic process,False
GO:0000785,0.646085590353823,6781.526536208674,0.4458662147639119,1.4202845217989804e-08,122,cellular_component,chromatin,False
GO:0034975,0.6460431307203748,7056.157951520345,0.526637431760359,0.01745435334112586,17,biological_process,protein folding in endoplasmic reticulum,False
GO:0055088,0.6455351896125641,6858.351736582624,0.44635224226617404,0.023416383887085793,17,biological_process,lipid homeostasis,False
GO:0015937,0.6452493058070747,7272.858947764651,0.6097887238923095,0.03530794563396416,15,biological_process,coenzyme A biosynthetic process,False
GO:0008250,0.6448215794829341,7311.396045112579,0.6462972353012194,0.06189120752166519,15,cellular_component,oligosaccharyltransferase complex,False
GO:0045047,0.6444106500591402,6993.434497785839,0.507402945378179,0.04998753607935868,11,biological_process,protein targeting to ER,False
GO:0046777,0.6431980496768742,7107.344361491818,0.5597930488966375,0.00012504360133813822,54,biological_process,protein autophosphorylation,False
GO:0008299,0.6430833197243863,6629.322173812688,0.40227664267658475,0.02395040787851707,18,biological_process,isoprenoid biosynthetic process,False
GO:0045324,0.6428804297202472,6666.394596532465,0.3632287951042186,0.025466507842527537,17,biological_process,late endosome to vacuole transport,False
GO:0000289,0.6418471045453448,7013.2301506029435,0.5058361147867991,0.06876482058654251,11,biological_process,nuclear-transcribed mRNA poly(A) tail shortening,False
GO:0009739,0.6417980888438067,6491.253014813893,0.3508146967428231,0.028408763754839153,18,biological_process,response to gibberellin,False
GO:0000209,0.6414083596922642,6807.4046636257335,0.4487042842311515,1.195249216343715e-05,79,biological_process,protein polyubiquitination,False
GO:0031410,0.641321457326892,7352.070129434729,0.6468260869565218,0.012763049944628293,20,cellular_component,cytoplasmic vesicle,False
GO:0000118,0.640401256343811,7016.1467755600925,0.5405289567906526,0.00261322758960482,33,cellular_component,histone deacetylase complex,False
GO:0009640,0.6398524146513422,6937.568276649021,0.4874475152448907,0.020352106356383567,19,biological_process,photomorphogenesis,False
GO:0006511,0.6377044466576133,6847.493538677553,0.45080594108378585,1.378278821045248e-08,141,biological_process,ubiquitin-dependent protein catabolic process,False
GO:0006635,0.6374482145301889,7127.990404559504,0.5924035155720683,0.011781182376311325,23,biological_process,fatty acid beta-oxidation,False
GO:0005665,0.6368841343908436,6701.846955983918,0.4078391809587864,0.002457241623424927,33,cellular_component,"RNA polymerase II, core complex",False
GO:0008360,0.6368176258529678,7383.919006252928,0.6830038142139822,0.1414343977818195,12,biological_process,regulation of cell shape,False
GO:0071013,0.6366546545357191,6676.60530871062,0.3854395524881794,8.310628465784856e-06,83,cellular_component,catalytic step 2 spliceosome,False
GO:0005856,0.6366003738885095,7176.989197992071,0.6025485813621406,0.07406192680522122,14,cellular_component,cytoskeleton,False
GO:0006886,0.6357852607336626,7061.163938127263,0.5398783798800719,1.988550963563898e-12,219,biological_process,intracellular protein transport,False
GO:0008541,0.6348309237109527,6861.445774444409,0.4443175063428778,0.008949198462041948,25,cellular_component,"proteasome regulatory particle, lid subcomplex",False
GO:0005768,0.6345456851865202,7170.509019221812,0.5860036110300555,3.5182310675483635e-07,112,cellular_component,endosome,False
GO:0009723,0.6334934069869897,6793.0657762023275,0.4615578875778556,0.007097789653531569,29,biological_process,response to ethylene,False
GO:0005675,0.6331015668380773,7349.76872605782,0.6520494063769214,0.03757667415317918,13,cellular_component,transcription factor TFIIH holo complex,False
GO:0006869,0.6324035854233552,7310.925639921598,0.6568246005569491,0.08539323639296942,11,biological_process,lipid transport,False
GO:0006334,0.6323667140126971,6436.962381571761,0.3622408791037616,0.0010799134909748422,41,biological_process,nucleosome assembly,False
GO:0006338,0.6317952024605251,7043.091278128806,0.5217466890853988,0.0003554262790213821,56,biological_process,chromatin remodeling,False
GO:0006633,0.6308458155824553,6896.145029816035,0.4702730573710966,0.0008059193939843078,50,biological_process,fatty acid biosynthetic process,False
GO:0006284,0.6303908540317644,7201.739984573654,0.6097963177732676,0.019799464084494577,24,biological_process,base-excision repair,False
GO:0005793,0.630121515195439,7086.818386675044,0.543886465759201,0.02863345689760076,22,cellular_component,endoplasmic reticulum-Golgi intermediate compartment,False
GO:0005765,0.6299717204889618,7286.063145491902,0.6219755143436685,0.050617419696294165,16,cellular_component,lysosomal membrane,False
GO:0009506,0.6297429344986124,6896.542870753692,0.5080878332016853,0.0008002412642480654,49,cellular_component,plasmodesma,False
GO:0007275,0.6297373667663523,7180.600940815432,0.5781050724637682,0.016931359174340223,20,biological_process,multicellular organism development,False
GO:0031145,0.6295485280977565,7361.960761859133,0.6606066029976433,0.035709756776239616,17,biological_process,anaphase-promoting complex-dependent catabolic process,False
GO:0006402,0.6293149946062567,7461.2962962333095,0.7014281344088619,0.026825543114428668,18,biological_process,mRNA catabolic process,False
GO:0005686,0.6289512316288312,6653.999765940883,0.37894053313834175,0.0022856563936130797,39,cellular_component,U2 snRNP,False
GO:0005694,0.6285878191856452,7106.973363938756,0.5545144927536232,0.026935975811517583,20,cellular_component,chromosome,False
GO:0019432,0.6284374094465371,7132.125904900979,0.5902274702984642,0.009759277827116273,16,biological_process,triglyceride biosynthetic process,False
GO:0031047,0.6282026522466847,7335.443731106409,0.6421881035148707,0.10081584481306838,12,biological_process,regulatory ncRNA-mediated gene silencing,False
GO:0009705,0.6277527818093857,7124.823162395662,0.5752721335268505,0.0024950361695778296,40,cellular_component,plant-type vacuole membrane,False
GO:0005992,0.6255646953664782,7107.763070996207,0.5645086903240258,0.0032437092961457026,22,biological_process,trehalose biosynthetic process,False
GO:0080008,0.625552104899931,7153.929488712483,0.5862463768115942,0.023892025101656722,20,cellular_component,Cul4-RING E3 ubiquitin ligase complex,False
GO:0070588,0.6233928928697847,7039.7817129070345,0.5387208292236225,0.0007738389944560349,37,biological_process,calcium ion transmembrane transport,False
GO:0006488,0.6228596262494568,7316.482128054568,0.6541048405455185,0.051905886653710584,14,biological_process,dolichol-linked oligosaccharide biosynthetic process,False
GO:0006415,0.621968631021354,7029.717164936883,0.5223541908072615,0.11619257605009209,12,biological_process,translational termination,False
GO:0048046,0.6218512593847715,6976.8194908258965,0.5358116688722022,0.07834614160758914,19,cellular_component,apoplast,False
GO:0016485,0.6216774100094155,6791.79066561445,0.4528360753463962,0.07568073675883814,13,biological_process,protein processing,False
GO:0000413,0.6202286353524283,6768.056032791573,0.43564884116472097,0.002037982511751659,47,biological_process,protein peptidyl-prolyl isomerization,False
GO:0031461,0.6199886489880694,7082.185913510624,0.5501940137500201,0.01725608601032464,18,cellular_component,cullin-RING ubiquitin ligase complex,False
GO:0005771,0.6198217736369911,6772.484269368093,0.4205253623188406,0.02541100321318346,20,cellular_component,multivesicular body,False
GO:0009691,0.6197003347495815,6459.990612700523,0.32868023368095795,0.1359201248954625,12,biological_process,cytokinin biosynthetic process,False
GO:0016197,0.6188736872382985,7072.420487605838,0.5306823685545289,0.05319579818890609,19,biological_process,endosomal transport,False
GO:0006405,0.6186344353481932,7100.083150629377,0.5305794562989291,0.047635225658168585,17,biological_process,RNA export from nucleus,False
GO:0006996,0.6183674947490404,6222.20563574389,0.2848387941456675,0.009138383479395372,13,biological_process,organelle organization,False
GO:0006357,0.6174552991249308,7077.825606759978,0.547846791564135,1.7272853399594708e-12,293,biological_process,regulation of transcription by RNA polymerase II,False
GO:0006891,0.6171864293372673,7186.397017252677,0.5880373589870797,0.00737702802016138,37,biological_process,intra-Golgi vesicle-mediated transport,False
GO:0000422,0.6167524465386008,7286.198567528468,0.6300862631388184,0.022843431643743438,25,biological_process,autophagy of mitochondrion,False
GO:0006629,0.6157419122983676,6674.460167682681,0.4122158360615982,0.00023843401416368023,75,biological_process,lipid metabolic process,False
GO:0005654,0.6154813829561597,7302.778161702165,0.6285467352901954,0.004234251377548424,43,cellular_component,nucleoplasm,False
GO:0007030,0.6148082893067657,7297.003236845438,0.6410246857174231,0.008369481184664077,37,biological_process,Golgi organization,False
GO:0017148,0.6144202898550724,6737.930881262093,0.41035507246376807,0.040811608091154396,20,biological_process,negative regulation of translation,False
GO:0030126,0.6142277348684074,7181.568288126667,0.5799358273267535,0.03790438527737021,22,cellular_component,COPI vesicle coat,False
GO:0000079,0.613274421748998,7398.075701344226,0.6717110573042776,0.05689853428259568,14,biological_process,regulation of cyclin-dependent protein serine/threonine kinase activity,False
GO:0006995,0.6130378834138887,6688.867259158205,0.39810612356222647,0.05375005241474184,17,biological_process,cellular response to nitrogen starvation,False
GO:0005801,0.6126859633869488,7353.759970726624,0.6667914472942729,0.04852971220770231,18,cellular_component,cis-Golgi network,False
GO:0006520,0.6125617964348675,6625.322712109898,0.38128539831494435,0.06446967269409605,17,biological_process,amino acid metabolic process,False
GO:0016567,0.6122559619712092,6873.911901001112,0.467663530380494,2.0038908123179992e-10,261,biological_process,protein ubiquitination,False
GO:0016602,0.6116709630442508,6850.673476150074,0.4534386549749982,0.026324723607762925,21,cellular_component,CCAAT-binding factor complex,False
GO:0007064,0.6115743166170641,6879.476282961569,0.44164291809560613,0.13351175115798286,18,biological_process,mitotic sister chromatid cohesion,False
GO:0005849,0.6108021338740435,7255.994026417463,0.61633717140995,0.04986615627711983,11,cellular_component,mRNA cleavage factor complex,False
GO:0030125,0.6101769377459144,7465.431253921953,0.7091685922882968,0.12030093648744522,11,cellular_component,clathrin vesicle coat,False
GO:0055085,0.6094322275707177,7020.627604282633,0.5363128334955511,1.0758238428397828e-12,344,biological_process,transmembrane transport,False
GO:0017196,0.6084858214239732,7325.610008261326,0.6546989667825416,0.10671820813287591,12,biological_process,N-terminal peptidyl-methionine acetylation,False
GO:0000398,0.6084419503443739,6811.854400263125,0.43377625196556596,4.467298520838226e-07,176,biological_process,"mRNA splicing, via spliceosome",False
GO:0006360,0.6077558114273299,6911.847427162877,0.49943712598502954,0.2212003491077536,11,biological_process,transcription by RNA polymerase I,False
GO:0009873,0.6050561029009304,6602.517682510081,0.3629609171254709,0.09360422713481498,16,biological_process,ethylene-activated signaling pathway,False
GO:0032968,0.6050012178418963,7027.666716546923,0.5383716294578138,0.031413002822409886,24,biological_process,positive regulation of transcription elongation by RNA polymerase II,False
GO:0005739,0.6042193028826728,6864.525594965705,0.4704264651958987,6.273827419030698e-15,458,cellular_component,mitochondrion,False
GO:0032259,0.6040985355328519,6851.352641956302,0.48378263970192853,0.0594170987972711,19,biological_process,methylation,False
GO:0030014,0.6036657163106859,7086.403491459457,0.5474775297187591,0.04773946749348946,24,cellular_component,CCR4-NOT complex,False
GO:0071014,0.6022133687472332,6592.835214050735,0.3255245683930943,0.1368546945374755,15,cellular_component,post-mRNA release spliceosomal complex,False
GO:0006281,0.5997690082001214,7078.1737946171415,0.547097304268242,0.000795502461856693,84,biological_process,DNA repair,False
GO:0006289,0.5986041156532781,7348.456968895689,0.6499716206721525,0.019294871438580233,29,biological_process,nucleotide-excision repair,False
GO:0005813,0.5980562973390101,7300.913194956604,0.6351736463314495,0.1205001738302211,18,cellular_component,centrosome,False
GO:0030968,0.5979514558603031,6789.465768735258,0.4344040668296347,0.10250661810798944,19,biological_process,endoplasmic reticulum unfolded protein response,False
GO:0031119,0.5974304197745431,7188.696214613961,0.6133022600543783,0.07392022937504587,11,biological_process,tRNA pseudouridine synthesis,False
GO:0016592,0.596485900055764,7131.800075659658,0.5583695585911306,0.0049651783773984985,62,cellular_component,mediator complex,False
GO:0007186,0.5963835338454849,6910.742373482313,0.4759121875370607,0.056974083566092446,22,biological_process,G protein-coupled receptor signaling pathway,False
GO:0006888,0.5963263727583319,7153.073128409853,0.5763621655060832,0.00020858761599212516,115,biological_process,endoplasmic reticulum to Golgi vesicle-mediated transport,False
GO:0051225,0.5929894659117179,7225.21340671931,0.6031027499914193,0.0769224018384686,19,biological_process,spindle assembly,False
GO:0006470,0.5929068536750361,6904.436818476266,0.4901385451483683,0.001624423335901873,77,biological_process,protein dephosphorylation,False
GO:0071051,0.5914166859202705,7592.4232758837015,0.7767595573374414,0.026125191969176623,11,biological_process,poly(A)-dependent snoRNA 3'-end processing,False
GO:0043231,0.5905858044381437,7004.216914472388,0.5174712823725982,8.758705662342475e-05,140,cellular_component,intracellular membrane-bounded organelle,False
GO:0009451,0.5899777557750463,7152.619678794845,0.5812547144482657,0.11455057140688629,17,biological_process,RNA modification,False
GO:0048188,0.5886069037502989,7117.6629009235985,0.5483174005407494,0.0523129959283514,12,cellular_component,Set1C/COMPASS complex,False
GO:0000325,0.5874021597332947,6887.126398643424,0.4559982342632002,0.10689231865069371,22,cellular_component,plant-type vacuole,False
GO:0010468,0.5866715705318647,7145.421334681159,0.5705286561264822,0.0017677980023638742,92,biological_process,regulation of gene expression,False
GO:0044804,0.5851626458016373,7351.696041944648,0.6573421805148923,0.10568938767541791,17,biological_process,nucleophagy,False
GO:0034497,0.5845034595034595,7319.2151634765805,0.6388009354111048,0.1387740717170089,14,biological_process,protein localization to phagophore assembly site,False
GO:0007005,0.5823907016936508,7130.480774168581,0.5829516549144036,0.04267008650987559,19,biological_process,mitochondrion organization,False
GO:0005741,0.5823416023096534,6994.454508484382,0.5215654952076677,0.033486163931355305,48,cellular_component,mitochondrial outer membrane,False
GO:0005975,0.5821245931804881,7031.99581431995,0.5433839677891654,0.0001917172951593757,160,biological_process,carbohydrate metabolic process,False
GO:0006396,0.581061381555979,7199.290820928294,0.5871477682173301,0.01788533494397154,58,biological_process,RNA processing,False
GO:0006366,0.5810184023149,6954.471337033132,0.5116980339501774,0.05595409264241491,29,biological_process,transcription by RNA polymerase II,False
GO:0005811,0.5791241157866783,7080.588834394246,0.5593818074443844,0.15664596298237415,13,cellular_component,lipid droplet,False
GO:0030154,0.5789776843935662,7295.6496426942695,0.6379791978618236,0.15051695578484992,18,biological_process,cell differentiation,False
GO:0005783,0.5789070816521816,7093.153956380564,0.5601670844420166,4.127288925607028e-06,268,cellular_component,endoplasmic reticulum,False
GO:0051453,0.5784900166963337,7080.662780123099,0.580710301361924,0.04082581070946704,16,biological_process,regulation of intracellular pH,False
GO:0005685,0.577320155532446,7126.050840628368,0.5424896709812911,0.04756549488527859,37,cellular_component,U1 snRNP,False
GO:0019722,0.5771335795852345,6812.181946025947,0.44817846020134716,0.169316830395566,13,biological_process,calcium-mediated signaling,False
GO:0046513,0.5770997228229068,6988.710153599521,0.4953785983698347,0.042248861022835996,13,biological_process,ceramide biosynthetic process,False
GO:0005684,0.5758166147606286,6597.3266878895365,0.359728342925272,0.08536054312171337,13,cellular_component,U2-type spliceosomal complex,False
GO:0009306,0.5752320685296556,7220.8522878477015,0.6043803080631075,0.14649563183884545,19,biological_process,protein secretion,False
GO:0006367,0.5749463478011662,7083.846479732619,0.5415668336600595,0.04015613979278886,47,biological_process,transcription initiation at RNA polymerase II promoter,False
GO:0005667,0.573894165317351,6834.509895917929,0.4429434146682026,0.08262340321986728,27,cellular_component,transcription regulator complex,False
GO:0043161,0.5723450115915355,6874.283200618329,0.4605237451880877,0.005583084253731072,106,biological_process,proteasome-mediated ubiquitin-dependent protein catabolic process,False
GO:0031201,0.5709965639204927,7066.4976672281555,0.5353856209150327,0.03844411396458428,50,cellular_component,SNARE complex,False
GO:0034045,0.5707129233963449,7408.526236569874,0.6818113443013856,0.19302685226609667,13,cellular_component,phagophore assembly site membrane,False
GO:0005576,0.5704322386782722,7351.499334050782,0.6568052128480169,0.10189982667446151,17,cellular_component,extracellular region,False
GO:0071805,0.5699593328819242,7074.664022937597,0.560432385374347,0.09407656183300006,36,biological_process,potassium ion transmembrane transport,False
GO:0006906,0.5696452462700831,7077.9295862498,0.5396544661677234,0.033384686715033494,34,biological_process,vesicle fusion,False
GO:0015031,0.5688142576812306,7014.493008423075,0.5197409390957778,0.03367708608991991,56,biological_process,protein transport,False
GO:0006487,0.5687942694471531,7146.606561109477,0.5765998238250687,0.0771497675058089,35,biological_process,protein N-linked glycosylation,False
GO:0017119,0.5675164156044805,7400.966276357339,0.6886949594438007,0.2024433796374081,12,cellular_component,COG complex,False
GO:0030244,0.5669187526175059,7347.430440304437,0.6847939016139943,0.07140061068376742,24,biological_process,cellulose biosynthetic process,False
GO:0009959,0.566859777439834,7049.806643959389,0.5216953370331602,0.15228933420070612,11,biological_process,negative gravitropism,False
GO:0012505,0.5660905238482671,7073.992795573761,0.5432678537593472,0.008663558798975303,66,cellular_component,endomembrane system,False
GO:0005789,0.565059905862027,6967.059222325947,0.5049656315552892,0.000972977432850216,188,cellular_component,endoplasmic reticulum membrane,False
GO:0000307,0.5643964120790116,7032.718323771491,0.5369814779403522,0.09491043592101994,33,cellular_component,cyclin-dependent protein kinase holoenzyme complex,False
GO:0033962,0.5643483391472668,6705.668770816964,0.385078884443919,0.14836266905493378,19,biological_process,P-body assembly,False
GO:1902600,0.5626434479608794,7072.297664203668,0.5477367126923048,0.007366645802866832,69,biological_process,proton transmembrane transport,False
GO:0000724,0.5626087731366612,7031.915758222693,0.5345225512823278,0.09312564167715182,37,biological_process,double-strand break repair via homologous recombination,False
GO:0009058,0.5620377762187763,6821.049560174516,0.4680328318632631,0.03428017958479658,41,biological_process,biosynthetic process,False
GO:0016042,0.5615359548120791,7164.34593782739,0.5720709155425645,0.30325834476882774,11,biological_process,lipid catabolic process,False
GO:0006900,0.5588725351513353,6752.083429491613,0.4406647989824341,0.19356984455073306,18,biological_process,vesicle budding from membrane,False
GO:2000032,0.5576925729735694,6754.314719964827,0.41557430475086904,0.09156051993345266,12,biological_process,regulation of secondary shoot formation,False
GO:0005832,0.5554299971829852,6922.315437968246,0.454955933840396,0.2203160938448721,15,cellular_component,chaperonin-containing T-complex,False
GO:0005794,0.5553097354755372,7079.395058048632,0.5530121159427812,0.0021725928154623384,221,cellular_component,Golgi apparatus,False
GO:0000272,0.5544972395254881,6418.226406324234,0.3125711388423253,0.18199729591963476,14,biological_process,polysaccharide catabolic process,False
GO:0031011,0.5526339088092076,6942.777337618948,0.4658022455632017,0.09228898600406304,15,cellular_component,Ino80 complex,False
GO:0071004,0.5524344418390397,7397.424355330852,0.6564840136714866,0.03552888995467497,31,cellular_component,U2-type prespliceosome,False
GO:0009733,0.5509318269602163,6637.935748279458,0.4279523947470066,0.339861231857854,12,biological_process,response to auxin,False
GO:0030008,0.5502921223533956,7196.121516451204,0.6027265991052476,0.04975674516102049,13,cellular_component,TRAPP complex,False
GO:0030660,0.5495672484971391,7082.595838562494,0.5358708793198544,0.2653547455699819,13,cellular_component,Golgi-associated vesicle membrane,False
GO:0000932,0.5491767534781412,6875.894664811833,0.4531218331376651,0.11148516957736726,57,cellular_component,P-body,False
GO:0000226,0.5484418217497652,7026.230685815728,0.5308710295870253,0.04100573396482242,35,biological_process,microtubule cytoskeleton organization,False
GO:0016471,0.5471914451927486,7154.91353215223,0.6128480108493144,0.2904685440198368,11,cellular_component,vacuolar proton-transporting V-type ATPase complex,False
GO:0031146,0.5451343169785389,6838.972922605513,0.4610599080701388,0.089292032535701,71,biological_process,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,False
GO:0006352,0.5448937654551231,6992.599319709981,0.5350349941978532,0.19273983446360776,32,biological_process,DNA-templated transcription initiation,False
GO:1990904,0.5448527929580868,7108.1234410998295,0.5788368620782613,0.06343666845295384,42,cellular_component,ribonucleoprotein complex,False
GO:0005874,0.5444274118861637,7112.6318741641035,0.5826998205046985,0.16478309648650558,44,cellular_component,microtubule,False
